"tissue","treatment","ID","L2FC","padj","gene"
"testis","cold","DN34143_c1_g5_i1",-0.91720529841572,NA,""
"testis","cold","DN34143_c2_g4_i2",0.274866616663238,NA,""
"testis","cold","DN34143_c3_g2_i1",0.949809697889979,NA,"Alpha-1,4 glucan phosphorylase "
"testis","cold","DN34149_c1_g1_i1",-0.921072025782701,NA,"Contactin 1 "
"testis","cold","DN34149_c6_g3_i1",0.0674446024058914,NA,""
"testis","cold","DN34149_c7_g1_i1",0.0298189928235421,NA,"Transcriptional repressor scratch 2 "
"testis","cold","DN34153_c0_g3_i1",2.14748860762046,NA,"von Willebrand factor "
"testis","cold","DN34156_c1_g2_i2",-0.0742758847922288,NA,"protein NYNRIN [Thamnophis sirtalis]"
"testis","cold","DN34168_c3_g3_i3",0.164833486900592,NA,"Adenosine 3'-phospho 5'-phosphosulfate transporter 2 "
"testis","cold","DN34171_c3_g4_i8",0.763986653820883,NA,"RalBP1-associated Eps domain-containing protein 2 "
"testis","cold","DN34172_c0_g1_i1",-1.90553567148689,NA,"Neuron navigator 2 "
"testis","cold","DN34174_c0_g1_i3",2.04054278574623,NA,"Dachshund family transcription factor 1 "
"testis","cold","DN34176_c3_g1_i5",1.17503304321987,NA,"L1-encoded reverse transcriptase-like protein "
"testis","cold","DN34180_c0_g4_i12",0.213693742460192,NA,"Hexosyltransferase "
"testis","cold","DN34181_c1_g1_i2",-4.47474902526935,NA,"Protein Niban-like "
"testis","cold","DN34183_c0_g6_i5",-0.127486080151677,NA,""
"testis","cold","DN34186_c0_g1_i1",-1.02741948335803,NA,"Centromere protein T isoform C "
"testis","cold","DN34186_c1_g1_i2",0.140151576943521,NA,""
"testis","cold","DN34187_c1_g3_i1",0.299845555489822,NA,""
"testis","cold","DN34195_c0_g2_i1",0.122930883797578,NA,"zinc finger protein 420-like [Thamnophis sirtalis]"
"testis","cold","DN34195_c2_g1_i1",0.899946254169231,NA,"zinc finger protein 880-like [Thamnophis sirtalis]"
"testis","cold","DN34197_c0_g1_i1",2.01644827700957,NA,"Geranylgeranyl pyrophosphate synthase-like "
"testis","cold","DN34198_c0_g3_i2",0.366489916515411,NA,"Complement factor H "
"testis","cold","DN34201_c0_g3_i2",5.23147081957982,NA,"UDP-glucose 6-dehydrogenase "
"testis","cold","DN34202_c0_g1_i1",-0.14797684835074,NA,"ATM interactor "
"testis","cold","DN34203_c0_g1_i1",-1.38184501824409,NA,"Octapeptide-repeat protein T2 "
"testis","cold","DN34204_c0_g2_i1",1.29870897115514,NA,""
"testis","cold","DN34212_c1_g1_i6",0.384673379286458,NA,"Syntaxin binding protein 5 like "
"testis","cold","DN34214_c1_g3_i1",0.618481065308446,NA,"alpha-1,2-Mannosidase "
"testis","cold","DN34216_c2_g3_i3",4.07294812139905,NA,"RING finger protein "
"testis","cold","DN34216_c3_g1_i1",-0.313575398097241,NA,""
"testis","cold","DN34219_c0_g2_i2",0.486574552123661,NA,"endogenous retrovirus group 3 member 1 Env polyprotein-like [Thamnophis sirtalis]"
"testis","cold","DN34222_c3_g1_i1",-1.11982117415527,NA,""
"testis","cold","DN34223_c1_g1_i1",-0.701349638372436,NA,"AP-4 complex subunit epsilon "
"testis","cold","DN34224_c0_g12_i1",-0.119101797898054,NA,""
"testis","cold","DN34229_c0_g2_i1",-0.731882787650492,NA,"Protein FAM69A isoform 1 "
"testis","cold","DN34230_c0_g1_i1",-1.82609751053823,NA,""
"testis","cold","DN34233_c0_g1_i1",1.07331050431522,NA,""
"testis","cold","DN34239_c0_g2_i3",-1.35324499194171,NA,"Sterol 26-hydroxylase, mitochondrial "
"testis","cold","DN34244_c0_g10_i1",0.399268836784795,NA,"Trimeric intracellular cation channel type B "
"testis","cold","DN34245_c0_g1_i4",1.0809541972482,NA,"Zinc finger protein 518A-like "
"testis","cold","DN34246_c2_g1_i1",-1.96798860252635,NA,""
"testis","cold","DN34247_c9_g17_i2",0.253870556984412,NA,"Zinc finger protein 501-like "
"testis","cold","DN34248_c1_g1_i4",-1.09787721748313,NA,"Mitochondrial calcium uptake family member 3 "
"testis","cold","DN34254_c0_g7_i1",2.0613555101415,NA,"Prestin-like protein "
"testis","cold","DN34256_c0_g2_i1",-0.35172351870538,NA,""
"testis","cold","DN34260_c0_g2_i1",-0.843647970025815,NA,"B-TFIID TATA-box binding protein associated factor 1 "
"testis","cold","DN34263_c2_g3_i1",-0.473143448994219,NA,"Myosin-X "
"testis","cold","DN34266_c1_g14_i6",0.795416138939208,NA,""
"testis","cold","DN34269_c9_g23_i10",-0.815010500980878,NA,"Nuclear receptor coactivator 3 "
"testis","cold","DN34272_c8_g9_i1",0.158539592174649,NA,""
"testis","cold","DN34275_c1_g5_i8",0.293461669585969,NA,"Stonustoxin subunit alpha "
"testis","cold","DN34276_c1_g1_i1",0.860373498828526,NA,""
"testis","cold","DN34277_c1_g10_i2",0.408383119183606,NA,"Dystonin "
"testis","cold","DN34285_c1_g17_i5",-0.578782101628243,NA,""
"testis","cold","DN34289_c1_g3_i3",1.04634939081323,NA,"NACHT, LRR and PYD domains-containing protein 12 "
"testis","cold","DN3428_c0_g1_i1",3.4779104224678,NA,"zinc finger and SCAN domain-containing protein 23-like [Thamnophis sirtalis]"
"testis","cold","DN34290_c8_g31_i1",-0.749500254853261,NA,"Retrovirus-related Pol polyprotein from type-1 retrotransposable element "
"testis","cold","DN34297_c17_g1_i1",0.153428588987259,NA,"POU domain protein "
"testis","cold","DN3432_c0_g1_i1",-0.794052042982725,NA,"Proline-rich extensin-like protein EPR1 "
"testis","cold","DN34330_c0_g1_i1",2.07025101935533,NA,"OTU domain-containing protein 1 "
"testis","cold","DN343_c0_g1_i1",0.0834939477661644,NA,""
"testis","cold","DN3441_c0_g2_i1",1.57542788855324,NA,""
"testis","cold","DN34424_c0_g1_i1",-0.43475833659232,NA,"3-hydroxy-3-methylglutaryl coenzyme A synthase "
"testis","cold","DN34427_c0_g1_i1",-0.365596019641723,NA,""
"testis","cold","DN34459_c0_g1_i1",2.37138969588038,NA,""
"testis","cold","DN34463_c0_g2_i1",-0.225825226903918,NA,"Peroxisomal trans-2-enoyl-CoA reductase-like protein "
"testis","cold","DN34484_c0_g1_i1",-2.28124991167307,NA,""
"testis","cold","DN3454_c0_g1_i1",-0.621885347259568,NA,""
"testis","cold","DN34557_c0_g1_i1",-0.572354564105008,NA,"dedicator of cytokinesis protein 7-like [Thamnophis sirtalis]"
"testis","cold","DN34575_c0_g1_i1",-1.72711946142391,NA,""
"testis","cold","DN34578_c0_g1_i1",0.946207796980809,NA,"AP-4 complex subunit mu-1 "
"testis","cold","DN34581_c0_g1_i1",3.26121118305297,NA,""
"testis","cold","DN3460_c0_g1_i1",0.950680336530938,NA,"Collagen alpha-3(VI) chain "
"testis","cold","DN3461_c0_g1_i1",-0.552262813534817,NA,""
"testis","cold","DN34675_c0_g1_i1",0.337347856683812,NA,"complement receptor type 2-like [Thamnophis sirtalis]"
"testis","cold","DN3467_c0_g2_i1",-0.327273157725835,NA,""
"testis","cold","DN3468_c0_g1_i1",2.07145424515034,NA,""
"testis","cold","DN34695_c0_g1_i1",0.717195368539782,NA,"DNA excision repair protein ERCC-6 "
"testis","cold","DN3469_c0_g1_i1",0.29499503930808,NA,"Dynein, cytoplasmic 1, light intermediate chain 2 "
"testis","cold","DN34728_c0_g1_i1",0.883621466727683,NA,""
"testis","cold","DN34745_c0_g1_i1",-0.58573802459121,NA,"Spectrin beta chain, erythrocyte "
"testis","cold","DN34758_c0_g1_i1",-1.87293905469153,NA,""
"testis","cold","DN34779_c0_g1_i1",1.19421408244524,NA,"Zinc finger CCCH domain-containing protein 13 "
"testis","cold","DN34790_c0_g1_i1",1.44091562956281,NA,""
"testis","cold","DN34813_c0_g1_i1",1.50887304303495,NA,""
"testis","cold","DN34844_c0_g1_i1",-1.51426264228064,NA,""
"testis","cold","DN34845_c0_g1_i1",1.54519213198353,NA,"E3 ubiquitin-protein ligase BRE1A "
"testis","cold","DN34846_c0_g1_i1",0.0368792719447264,NA,"UPF0536 protein C12orf66-like "
"testis","cold","DN34872_c0_g1_i1",-0.55704123897463,NA,"MORC family CW-type zinc finger protein 2-like "
"testis","cold","DN34887_c0_g1_i1",0.0843002048682819,NA,"Phosphorylase kinase catalytic subunit gamma 1 "
"testis","cold","DN34916_c0_g1_i1",0.141063114778188,NA,"L1-encoded reverse transcriptase-like protein "
"testis","cold","DN3491_c0_g1_i1",-0.303949390317539,NA,"Ubiquitin carboxyl-terminal hydrolase 35 "
"testis","cold","DN34934_c0_g1_i1",-0.293982651926942,NA,""
"testis","cold","DN34970_c0_g1_i1",-0.0455638268382421,NA,"Acid-sensing (Proton-gated) ion channel 1c "
"testis","cold","DN34976_c0_g2_i1",1.92986160503862,NA,""
"testis","cold","DN3497_c0_g1_i1",1.19918718923217,NA,""
"testis","cold","DN35038_c0_g2_i1",1.75668709279924,NA,"raftlin isoform X1 [Thamnophis sirtalis]"
"testis","cold","DN35065_c0_g1_i1",1.37937276322416,NA,"Kinesin-like protein "
"testis","cold","DN35071_c0_g1_i1",1.41852309032003,NA,""
"testis","cold","DN35084_c0_g1_i1",0.385381854598996,NA,"Anion exchange protein "
"testis","cold","DN35110_c0_g1_i1",-0.602952800160668,NA,""
"testis","cold","DN35143_c0_g1_i1",-3.50475824998007,NA,"Junctophilin-2 "
"testis","cold","DN35151_c0_g1_i1",1.17050369199851,NA,"Kinesin-like protein "
"testis","cold","DN35166_c0_g2_i1",1.20246811296602,NA,"Protein L-Myc "
"testis","cold","DN35179_c0_g1_i1",-0.31903280473422,NA,"Rootletin "
"testis","cold","DN35213_c0_g1_i1",0.311820744210433,NA,""
"testis","cold","DN35220_c0_g1_i1",-2.41641746079051,NA,"RNA-directed DNA polymerase from mobile element jockey "
"testis","cold","DN35290_c0_g1_i1",-0.661993227782092,NA,""
"testis","cold","DN35290_c1_g1_i1",1.36825651712798,NA,"Acetyl-CoA carboxylase "
"testis","cold","DN35313_c0_g1_i1",4.99245213394492,NA,"HNF1 homeobox B "
"testis","cold","DN35337_c0_g1_i1",-2.30367938669639,NA,"Epithelial-stromal interaction protein 1 isoform A "
"testis","cold","DN35356_c0_g1_i1",-0.925330303800605,NA,""
"testis","cold","DN35364_c0_g1_i1",1.31735571553718,NA,"F-box only protein 44 "
"testis","cold","DN35375_c0_g1_i1",0.0133628687755324,NA,""
"testis","cold","DN35380_c0_g1_i1",-1.6675905841539,NA,""
"testis","cold","DN35415_c0_g1_i1",0.607776539489022,NA,"DNA-directed RNA polymerase subunit "
"testis","cold","DN35454_c0_g1_i1",0.662896277132843,NA,""
"testis","cold","DN35528_c0_g1_i1",0.123104764994535,NA,"Putative nuclease HARBI1 "
"testis","cold","DN35534_c0_g1_i1",-1.13555977274898,NA,""
"testis","cold","DN3554_c0_g1_i1",-0.592879464258062,NA,"TBK1 binding protein 1 "
"testis","cold","DN35581_c0_g1_i1",0.205479267588652,NA,"Proprotein convertase subtilisin/kexin type 5 "
"testis","cold","DN3558_c0_g1_i1",-0.754741170214296,NA,"Oxysterol-binding protein-related protein 10 "
"testis","cold","DN35606_c0_g1_i1",-2.74724488223508,NA,""
"testis","cold","DN35619_c0_g1_i1",-0.858440327459279,NA,"Ras-related protein Rab-7a "
"testis","cold","DN35660_c0_g1_i1",-0.274450501041546,NA,""
"testis","cold","DN3566_c0_g1_i1",-0.427532609719083,NA,""
"testis","cold","DN35708_c0_g1_i1",-0.0105078045545805,NA,""
"testis","cold","DN35779_c0_g1_i1",-0.679693307565584,NA,""
"testis","cold","DN3579_c0_g1_i1",0.14475704749965,NA,""
"testis","cold","DN35800_c0_g1_i1",-1.08021988352055,NA,"Cilia-and flagella-associated protein 74 "
"testis","cold","DN35819_c0_g1_i1",-0.566574696997192,NA,"VPS10 domain-containing receptor SorCS3 "
"testis","cold","DN35830_c0_g1_i1",1.0791471090834,NA,"Jun dimerization protein 2 "
"testis","cold","DN35845_c0_g1_i1",-0.138186373494966,NA,""
"testis","cold","DN35868_c0_g1_i1",-0.0134896998437008,NA,""
"testis","cold","DN35878_c0_g1_i1",0.625237038355746,NA,"Ornithine aminotransferase "
"testis","cold","DN3587_c0_g1_i1",-1.02792621027745,NA,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 "
"testis","cold","DN3588_c0_g2_i1",1.18882383193478,NA,"Pxr1 "
"testis","cold","DN358_c0_g1_i1",0.321250068059439,NA,"Forkhead box G1 "
"testis","cold","DN35935_c0_g1_i1",0.841126852108666,NA,""
"testis","cold","DN35960_c0_g1_i1",1.35140437664215,NA,""
"testis","cold","DN35977_c0_g1_i1",-0.683074593706403,NA,"dipeptidyl aminopeptidase-like protein 6 [Thamnophis sirtalis]"
"testis","cold","DN36029_c0_g1_i1",0.191010399121449,NA,""
"testis","cold","DN36074_c0_g1_i1",-0.848420289707761,NA,""
"testis","cold","DN36081_c0_g1_i1",-0.900347178097652,NA,"Alpha-2-macroglobulin receptor-associated protein "
"testis","cold","DN3608_c0_g1_i1",-1.69664426089878,NA,"Reverse transcriptase-like "
"testis","cold","DN36116_c0_g1_i1",-0.40682952728114,NA,""
"testis","cold","DN36126_c0_g1_i1",-0.113259088692554,NA,""
"testis","cold","DN36152_c0_g1_i1",1.43630789491276,NA,""
"testis","cold","DN36202_c0_g1_i1",-0.314644806783576,NA,""
"testis","cold","DN3620_c0_g1_i1",1.93219888734888,NA,"polynucleotide 5'-hydroxyl-kinase NOL9 "
"testis","cold","DN36212_c0_g1_i1",-1.69589967649242,NA,"Cyclic nucleotide-gated olfactory channel "
"testis","cold","DN36215_c0_g1_i1",-0.233494689788204,NA,""
"testis","cold","DN36222_c0_g1_i1",-1.04736754715623,NA,""
"testis","cold","DN36249_c0_g1_i1",0.318433698083531,NA,""
"testis","cold","DN36272_c0_g1_i1",0.481202345629601,NA,"PHD finger protein 11 "
"testis","cold","DN36282_c0_g1_i1",-0.0725160566385877,NA,""
"testis","cold","DN36297_c0_g1_i1",0.859243527145847,NA,""
"testis","cold","DN36303_c0_g1_i1",0.829251533272872,NA,""
"testis","cold","DN36304_c0_g1_i1",0.764082648821458,NA,""
"testis","cold","DN36330_c0_g1_i1",-0.204503502394208,NA,""
"testis","cold","DN36344_c0_g1_i1",-0.0114162831850927,NA,"Mastermind-like protein 3 "
"testis","cold","DN36358_c0_g1_i1",-1.67419232480518,NA,"Neurobeachin-like protein 2 "
"testis","cold","DN36377_c0_g1_i1",3.14323191190992,NA,"Protein SOGA3 "
"testis","cold","DN3637_c0_g1_i1",-0.776056086634554,NA,""
"testis","cold","DN36394_c0_g1_i1",-0.65794515323007,NA,""
"testis","cold","DN36398_c0_g1_i1",0.223120845369957,NA,"DEP domain-containing protein 5 "
"testis","cold","DN363_c0_g1_i1",0.521118814911558,NA,"Leucine rich repeat containing 9 "
"testis","cold","DN3640_c0_g1_i1",0.165262513400289,NA,"Arylsulfatase I "
"testis","cold","DN36424_c0_g1_i1",0.413194460616364,NA,"Solute carrier organic anion transporter family member "
"testis","cold","DN36426_c0_g1_i1",0.794239467442732,NA,"Interaptin-like "
"testis","cold","DN36427_c0_g1_i1",-1.16025376229345,NA,""
"testis","cold","DN36431_c0_g2_i1",0.319405199075042,NA,""
"testis","cold","DN36436_c0_g1_i1",-2.06979992358175,NA,""
"testis","cold","DN3643_c0_g1_i1",-0.366198788608013,NA,""
"testis","cold","DN3645_c0_g2_i1",-0.322892726546391,NA,"F-box protein 7 "
"testis","cold","DN36467_c0_g1_i1",1.55434542252377,NA,""
"testis","cold","DN36483_c0_g1_i1",0.0202298942437076,NA,"Roundabout guidance receptor 1 "
"testis","cold","DN3651_c0_g1_i1",-1.28487682319746,NA,""
"testis","cold","DN36575_c0_g1_i1",0.0201757104321947,NA,"Leucyl-tRNA synthetase, cytoplasmic "
"testis","cold","DN36606_c0_g1_i1",-0.196459468840292,NA,""
"testis","cold","DN36618_c0_g1_i1",-1.9622368973579,NA,""
"testis","cold","DN36673_c0_g1_i1",0.516353839440698,NA,""
"testis","cold","DN36707_c0_g1_i1",2.97974167565352,NA,"AMME syndrome candidate 1-like protein "
"testis","cold","DN3673_c0_g2_i1",-0.350569037532167,NA,""
"testis","cold","DN36756_c0_g1_i1",-0.451185862637879,NA,""
"testis","cold","DN36778_c0_g2_i1",0.914272750472146,NA,""
"testis","cold","DN3681_c0_g1_i1",0.0315349960489282,NA,""
"testis","cold","DN36829_c0_g1_i1",0.468294142432669,NA,"Nuclear speckle splicing regulatory protein 1 "
"testis","cold","DN36856_c0_g1_i1",-1.39527892737779,NA,""
"testis","cold","DN36888_c0_g1_i1",1.45077811504959,NA,"Phosphodiesterase "
"testis","cold","DN36893_c0_g1_i1",-1.25983371304245,NA,"E3 ubiquitin-protein ligase pellino-like 3 "
"testis","cold","DN36939_c0_g1_i1",-0.139753442480561,NA,"Protein YIPF "
"testis","cold","DN36959_c0_g1_i1",0.0731326259514468,NA,"Pxr1 "
"testis","cold","DN36961_c0_g1_i1",-0.445751658122017,NA,""
"testis","cold","DN36969_c0_g1_i1",-1.25559584135367,NA,""
"testis","cold","DN36972_c0_g1_i1",1.66238441576562,NA,""
"testis","cold","DN36998_c0_g1_i1",-0.802585667058444,NA,"Phosphoglucomutase 2 like 1 "
"testis","cold","DN37090_c0_g1_i1",-1.43975036577166,NA,""
"testis","cold","DN37101_c0_g1_i1",0.916641330550158,NA,"Nucleolar protein 58 "
"testis","cold","DN3710_c0_g1_i2",-1.202467622008,NA,"SET-binding protein "
"testis","cold","DN37125_c0_g1_i1",1.69626255705498,NA,""
"testis","cold","DN37127_c0_g1_i1",-1.52016153229235,NA,"Structural maintenance of chromosomes protein 6 "
"testis","cold","DN37144_c0_g1_i1",0.745073904775477,NA,""
"testis","cold","DN37154_c0_g1_i1",-0.199457256831122,NA,""
"testis","cold","DN3717_c0_g2_i1",0.671087232608629,NA,"Cyclin-D1-binding protein 1 "
"testis","cold","DN37180_c0_g1_i1",-0.38376449361095,NA,""
"testis","cold","DN3719_c0_g1_i1",-0.668771273512327,NA,""
"testis","cold","DN37227_c0_g1_i1",-0.536126723423626,NA,""
"testis","cold","DN37262_c0_g1_i1",1.1315864335503,NA,""
"testis","cold","DN37283_c0_g1_i1",2.77093075404583,NA,"Carnosine dipeptidase 1 (Metallopeptidase M20 family) "
"testis","cold","DN37306_c0_g1_i1",0.341048250140284,NA,""
"testis","cold","DN3733_c0_g1_i1",-0.87227879634315,NA,""
"testis","cold","DN37346_c0_g1_i1",-1.690742913423,NA,""
"testis","cold","DN37380_c0_g1_i1",-0.259700140206449,NA,""
"testis","cold","DN37396_c0_g1_i1",-0.246541160349441,NA,""
"testis","cold","DN37409_c0_g1_i1",1.1949195331089,NA,""
"testis","cold","DN37427_c0_g1_i1",-0.516556569441578,NA,"Pleckstrin domain-containing family M member 2-like protein "
"testis","cold","DN37476_c0_g1_i1",-0.808961846087832,NA,""
"testis","cold","DN37489_c0_g1_i1",0.0591872103596921,NA,""
"testis","cold","DN374_c0_g1_i1",4.68923694944042,NA,""
"testis","cold","DN37558_c0_g1_i1",-0.486870490741273,NA,""
"testis","cold","DN3756_c0_g1_i1",-2.28885829967227,NA,""
"testis","cold","DN3759_c0_g1_i1",-0.264803728168071,NA,"B-cell CLL/lymphoma 7 protein family member A "
"testis","cold","DN37603_c0_g1_i1",0.125349704095729,NA,""
"testis","cold","DN3760_c0_g1_i1",-1.37289931862101,NA,""
"testis","cold","DN37655_c0_g1_i1",-0.101480747825084,NA,""
"testis","cold","DN37668_c0_g1_i1",0.605394650484962,NA,""
"testis","cold","DN37729_c0_g1_i1",-0.353840280579551,NA,""
"testis","cold","DN37739_c0_g1_i1",0.752216215435165,NA,"heat shock factor protein 1 "
"testis","cold","DN37781_c0_g1_i1",0.246348098093775,NA,"tudor domain-containing protein 5 isoform X2 "
"testis","cold","DN37787_c0_g1_i1",-0.484898176868372,NA,"stimulated by retinoic acid gene 6 protein homolog isoform X2 "
"testis","cold","DN3783_c0_g1_i1",0.18820701086231,NA,"TOM1-like protein 1 "
"testis","cold","DN3788_c0_g1_i1",0.397733976450873,NA,""
"testis","cold","DN37941_c0_g1_i1",-1.52866661699204,NA,""
"testis","cold","DN38042_c0_g1_i1",0.699111907803123,NA,""
"testis","cold","DN38071_c0_g1_i1",2.30342507666091,NA,""
"testis","cold","DN38097_c0_g1_i1",-0.453781513126249,NA,""
"testis","cold","DN3810_c0_g2_i1",-0.494697161785571,NA,"Putative peptide chain release factor C12orf65 homolog, mitochondrial "
"testis","cold","DN38115_c0_g1_i1",3.03993519853283,NA,""
"testis","cold","DN3814_c0_g1_i1",-0.793737629862195,NA,"Brain protein I3 "
"testis","cold","DN38201_c0_g1_i1",-0.925501904293588,NA,"BAH and coiled-coil domain-containing protein 1 "
"testis","cold","DN3820_c0_g1_i1",-0.138355683354948,NA,"Protein dispatched-like 2 "
"testis","cold","DN38243_c0_g1_i1",-0.20905385323595,NA,""
"testis","cold","DN38256_c0_g1_i1",1.7267242368096,NA,"Zinc finger protein "
"testis","cold","DN38268_c0_g1_i1",0.215652845555347,NA,""
"testis","cold","DN3828_c0_g3_i1",6.69322838571519,NA,""
"testis","cold","DN3831_c0_g1_i1",5.81902563697626,NA,""
"testis","cold","DN38344_c0_g2_i1",0.251929035251063,NA,"TELO2-interacting protein 1 homolog "
"testis","cold","DN38364_c0_g1_i1",1.11488556929538,NA,""
"testis","cold","DN3839_c0_g2_i2",0.543350438430739,NA,"Putative conserved plasma membrane protein "
"testis","cold","DN38418_c0_g1_i1",0.515537736391536,NA,"Cytohesin-2 "
"testis","cold","DN38475_c0_g1_i1",-0.335134920820482,NA,""
"testis","cold","DN38503_c0_g1_i1",1.01365895501671,NA,""
"testis","cold","DN38518_c0_g1_i1",0.948382716264832,NA,"spectrin alpha chain, non-erythrocytic 1-like, partial [Thamnophis sirtalis]"
"testis","cold","DN38519_c0_g1_i1",-0.433654022032084,NA,"SPARC related modular calcium binding 1 "
"testis","cold","DN3852_c0_g1_i1",-0.415740864448607,NA,""
"testis","cold","DN38536_c0_g2_i1",-1.38071617812051,NA,""
"testis","cold","DN38550_c0_g1_i1",2.53354756009078,NA,"kinesin-like protein KIF24 "
"testis","cold","DN38565_c0_g1_i1",0.55937635190256,NA,""
"testis","cold","DN38584_c0_g1_i1",-2.0128935172782,NA,""
"testis","cold","DN38674_c0_g1_i1",-1.54583166784066,NA,""
"testis","cold","DN38735_c0_g1_i1",0.24349011310124,NA,"Aquaporin-1-like "
"testis","cold","DN3874_c0_g1_i1",-0.622754608697164,NA,"pre-B-cell leukemia transcription factor 3-like [Thamnophis sirtalis]"
"testis","cold","DN3880_c0_g1_i1",1.17413813459458,NA,""
"testis","cold","DN38843_c0_g1_i1",0.373562655096294,NA,""
"testis","cold","DN38847_c0_g1_i1",1.23272527435272,NA,""
"testis","cold","DN38851_c0_g1_i1",-0.808236707197391,NA,""
"testis","cold","DN3899_c0_g1_i1",-0.209046836954993,NA,""
"testis","cold","DN3903_c0_g1_i1",-0.780496884317553,NA,""
"testis","cold","DN39081_c0_g1_i1",-1.43945351662051,NA,""
"testis","cold","DN39122_c0_g1_i1",-1.73754128341496,NA,"Ribonucleoside-diphosphate reductase "
"testis","cold","DN39187_c0_g1_i1",-0.779923888882526,NA,""
"testis","cold","DN39220_c0_g1_i1",-0.792300427281815,NA,""
"testis","cold","DN39235_c0_g1_i1",0.0231472120543931,NA,"Myosin-7 "
"testis","cold","DN39362_c0_g1_i1",-0.58522002490215,NA,""
"testis","cold","DN39364_c0_g1_i1",-0.403448397300289,NA,"PO21 "
"testis","cold","DN39413_c0_g1_i1",-0.076125786598537,NA,""
"testis","cold","DN39418_c0_g1_i1",0.467389328130847,NA,"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 "
"testis","cold","DN3941_c0_g1_i1",-0.0109510708815068,NA,"Zinc finger protein 91-like protein "
"testis","cold","DN39446_c0_g1_i1",0.144770833558419,NA,"40S ribosomal protein S8 "
"testis","cold","DN3945_c0_g1_i1",1.25327000431147,NA,"ALX homeobox protein 1 "
"testis","cold","DN39471_c0_g1_i1",-1.37157413553635,NA,"zinc finger protein 501-like [Thamnophis sirtalis]"
"testis","cold","DN39494_c0_g2_i1",0.269678327668291,NA,"LanC-like protein 2 "
"testis","cold","DN3951_c0_g1_i1",0.424713010304309,NA,""
"testis","cold","DN39526_c0_g1_i1",0.539504487912958,NA,""
"testis","cold","DN39532_c0_g1_i1",1.46544945794234,NA,"Acyl-CoA thioesterase 7 "
"testis","cold","DN39542_c0_g1_i1",-1.95535038402522,NA,"Eukaryotic translation initiation factor 3 subunit E "
"testis","cold","DN39568_c0_g1_i1",-1.43783397454604,NA,"zinc finger protein 75D-like [Thamnophis sirtalis]"
"testis","cold","DN3958_c0_g2_i1",-3.36593965381043,NA,""
"testis","cold","DN39639_c0_g1_i1",1.17159820899503,NA,""
"testis","cold","DN39691_c0_g1_i1",2.47498370277701,NA,""
"testis","cold","DN39718_c0_g1_i1",0.322546122781286,NA,""
"testis","cold","DN39731_c0_g1_i1",-0.242934972388112,NA,"F-box/LRR-repeat protein 8 "
"testis","cold","DN39771_c0_g1_i1",2.11285982530972,NA,"Nucleolar complex associated 4 homolog "
"testis","cold","DN39781_c0_g1_i1",-0.814125653253253,NA,""
"testis","cold","DN3981_c0_g1_i1",0.281317857309263,NA,""
"testis","cold","DN3985_c0_g1_i1",-0.340149008264175,NA,""
"testis","cold","DN39889_c0_g1_i1",-0.855811956662875,NA,""
"testis","cold","DN39891_c0_g1_i1",-0.922642413624242,NA,""
"testis","cold","DN39910_c0_g1_i1",1.18731752289407,NA,""
"testis","cold","DN39912_c0_g1_i1",1.16424758119616,NA,"transmembrane protein 79 [Thamnophis sirtalis]"
"testis","cold","DN3994_c0_g2_i1",0.740001914193603,NA,"ATP-binding cassette sub-family A member 3 "
"testis","cold","DN39969_c0_g1_i1",-0.920150007157737,NA,"SET domain-containing protein 5 "
"testis","cold","DN40021_c0_g1_i1",-0.338957722432235,NA,""
"testis","cold","DN4008_c0_g2_i1",1.3451513535647,NA,"LOC100036778 protein "
"testis","cold","DN400_c0_g1_i1",-1.13261477749984,NA,""
"testis","cold","DN40219_c0_g1_i1",-1.77435932310861,NA,""
"testis","cold","DN40241_c0_g1_i1",-0.103199645025,NA,""
"testis","cold","DN4037_c0_g1_i1",-0.0505669734270239,NA,"Ribosome production factor 1-like protein "
"testis","cold","DN40418_c0_g1_i1",1.54144807032317,NA,""
"testis","cold","DN40432_c0_g1_i1",5.05372101481708,NA,"Small nuclear ribonucleoprotein U11/U12 subunit 35 "
"testis","cold","DN40444_c0_g1_i1",-0.318961710988011,NA,""
"testis","cold","DN40447_c0_g1_i1",0.0179892312202912,NA,""
"testis","cold","DN4046_c0_g1_i1",2.98848951473653,NA,"Oxysterol-binding protein "
"testis","cold","DN4052_c0_g1_i1",0.848286474150571,NA,""
"testis","cold","DN40615_c0_g1_i1",1.25227906977746,NA,"Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]-like "
"testis","cold","DN40618_c0_g1_i1",0.0765284552735219,NA,"U1 small nuclear ribonucleoprotein 70 kDa "
"testis","cold","DN40623_c0_g1_i1",0.795703436280716,NA,"BTB/POZ domain-containing protein 2-like [Thamnophis sirtalis]"
"testis","cold","DN40628_c0_g2_i1",1.71783434182473,NA,""
"testis","cold","DN40660_c0_g1_i1",-0.280684337025971,NA,""
"testis","cold","DN40667_c0_g1_i1",-2.68042471955545,NA,"Parvalbumin "
"testis","cold","DN40682_c0_g1_i1",0.0219983290745555,NA,"Trifunctional purine biosynthetic protein adenosine-3 "
"testis","cold","DN40684_c0_g1_i1",1.44596838441769,NA,""
