"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0006520","amino acid metabolic process",4,77,-248.870320986337,"up",0.993605051042756,0.999917081117537,"Liver","Heat"
"GO:0019752","carboxylic acid metabolic process",6,97,-112.419618180139,"up",0.895788483399437,0.999917081117537,"Liver","Heat"
"GO:0007015","actin filament organization",5,41,-276.981802140537,"up",0.979039360718974,0.999917081117537,"Liver","Heat"
"GO:0097435","supramolecular fiber organization",4,57,-311.642479754792,"up",0.996442567296074,0.999917081117537,"Liver","Heat"
"GO:0007010","cytoskeleton organization",5,118,-65.7038575353426,"up",0.790441227111648,0.999917081117537,"Liver","Heat"
"GO:0043933","protein-containing complex organization",4,140,-67.5085944136313,"up",0.816141312719985,0.999917081117537,"Liver","Heat"
"GO:0065003","protein-containing complex assembly",5,124,-59.9715876577841,"up",0.774934108092022,0.999917081117537,"Liver","Heat"
"GO:0022607","cellular component assembly",4,204,-58.903856676839,"up",0.825888784329587,0.999917081117537,"Liver","Heat"
"GO:0006869","lipid transport",4,38,-506.789900282621,"up",0.999831539475581,0.999917081117537,"Liver","Heat"
"GO:0009259","ribonucleotide metabolic process",5,46,-153.330106450331,"up",0.883340650853696,0.999917081117537,"Liver","Heat"
"GO:0009150","purine ribonucleotide metabolic process",5,43,-136.727861346257,"up",0.848048105868818,0.999917081117537,"Liver","Heat"
"GO:0009165","nucleotide biosynthetic process",6,50,-281.676168192608,"up",0.988728327441026,0.999917081117537,"Liver","Heat"
"GO:0006886","intracellular protein transport",4,109,-141.177013428145,"up",0.952645956539549,0.999917081117537,"Liver","Heat"
"GO:0015031","protein transport",4,155,-126.900655596389,"up",0.962206540065036,0.999917081117537,"Liver","Heat"
"GO:0098657","import into cell",4,48,-157.817590082458,"up",0.894840559044806,0.999917081117537,"Liver","Heat"
"GO:0006508","proteolysis",5,215,-52.1327769981287,"up",0.802511674370451,0.999917081117537,"Liver","Heat"
"GO:0010468","regulation of gene expression",7,491,287.265715088499,"down",0.999999999991081,0.999999999992967,"Liver","Heat"
"GO:0051240","positive regulation of multicellular organismal process",4,44,228.926895862175,"down",0.959150669583432,0.999999999992967,"Liver","Heat"
"GO:0070647","protein modification by small protein conjugation or removal",7,144,216.747633294415,"down",0.998310037259743,0.999999999992967,"Liver","Heat"
"GO:0006351","DNA-templated transcription",7,157,180.31209070494,"down",0.994458731457741,0.999999999992967,"Liver","Heat"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",6,421,262.213342755897,"down",0.999999995817582,0.999999999992967,"Liver","Heat"
"GO:2001141","regulation of RNA biosynthetic process",7,388,270.74149316729,"down",0.999999995453991,0.999999999992967,"Liver","Heat"
"GO:0016070","RNA metabolic process",5,348,118.646945199599,"down",0.991876386264467,0.999999999992967,"Liver","Heat"
"GO:0141187","nucleic acid biosynthetic process",5,223,153.70742171851,"down",0.994620853032673,0.999999999992967,"Liver","Heat"
"GO:0032774","RNA biosynthetic process",6,175,196.998253743424,"down",0.998253280777651,0.999999999992967,"Liver","Heat"
"GO:0006338","chromatin remodeling",5,44,167.433787109675,"down",0.898544656992412,0.999999999992967,"Liver","Heat"
"GO:0006325","chromatin organization",4,55,88.8846405632412,"down",0.774681942357789,0.999999999992967,"Liver","Heat"
"GO:2000026","regulation of multicellular organismal development",4,42,282.141778185742,"down",0.982001372302784,0.999999999992967,"Liver","Heat"
"GO:0022603","regulation of anatomical structure morphogenesis",4,38,130.468947190672,"down",0.822004342714232,0.999999999992967,"Liver","Heat"
"GO:0051241","negative regulation of multicellular organismal process",4,39,293.119516632017,"down",0.982151817993881,0.999999999992967,"Liver","Heat"
"GO:0051093","negative regulation of developmental process",4,34,26.0304037297888,"down",0.569222527050314,0.999999999992967,"Liver","Heat"
"GO:0019538","protein metabolic process",4,833,10.0427750047388,"down",0.611989559668958,0.999999999992967,"Liver","Heat"
"GO:0043412","macromolecule modification",4,526,120.525033863828,"down",0.998127893188433,0.999999999992967,"Liver","Heat"
"GO:0036211","protein modification process",5,497,138.280252256947,"down",0.999426850660539,0.999999999992967,"Liver","Heat"
"GO:0043687","post-translational protein modification",6,145,220.386605611,"down",0.998604661966695,0.999999999992967,"Liver","Heat"
"GO:0006796","phosphate-containing compound metabolic process",4,511,72.2948446083274,"down",0.957202797273785,0.999999999992967,"Liver","Heat"
"GO:0006468","protein phosphorylation",6,216,141.092610891524,"down",0.98947279166328,0.999999999992967,"Liver","Heat"
"GO:0010605","negative regulation of macromolecule metabolic process",6,179,74.9126173778677,"down",0.869169797442223,0.999999999992967,"Liver","Heat"
"GO:0010558","negative regulation of macromolecule biosynthetic process",7,119,249.846661998133,"down",0.998981004838173,0.999999999992967,"Liver","Heat"
"GO:0016310","phosphorylation",5,338,103.209016274969,"down",0.980502242318681,0.999999999992967,"Liver","Heat"
"GO:0080090","regulation of primary metabolic process",5,580,243.638022979002,"down",0.999999999421192,0.999999999992967,"Liver","Heat"
"GO:0019222","regulation of metabolic process",4,631,239.75614171521,"down",0.999999999680707,0.999999999992967,"Liver","Heat"
"GO:0060255","regulation of macromolecule metabolic process",5,609,238.300901402258,"down",0.999999999332037,0.999999999992967,"Liver","Heat"
"GO:0010556","regulation of macromolecule biosynthetic process",6,498,287.105048743555,"down",0.999999999992967,0.999999999992967,"Liver","Heat"
"GO:0009059","macromolecule biosynthetic process",4,409,18.8352295362074,"down",0.658676723531684,0.999999999992967,"Liver","Heat"
"GO:0034654","nucleobase-containing compound biosynthetic process",4,284,68.5048984514824,"down",0.897711695876162,0.999999999992967,"Liver","Heat"
"GO:0009889","regulation of biosynthetic process",5,506,284.169168533554,"down",0.999999999991565,0.999999999992967,"Liver","Heat"
"GO:0051252","regulation of RNA metabolic process",6,401,269.41538570817,"down",0.999999996668907,0.999999999992967,"Liver","Heat"
"GO:0033365","protein localization to organelle",4,31,-16.0693309277456,"down",0.459104948029116,0.999999999992967,"Liver","Heat"
"GO:0030334","regulation of cell migration",5,43,109.759794820153,"down",0.795409110009279,0.999999999992967,"Liver","Heat"
"GO:0043066","negative regulation of apoptotic process",6,36,354.168101023737,"down",0.992645794410058,0.999999999992967,"Liver","Heat"
"GO:1902532","negative regulation of intracellular signal transduction",6,33,210.283587731666,"down",0.917355372433801,0.999999999992967,"Liver","Heat"
"GO:0048522","positive regulation of cellular process",4,277,136.86128934713,"down",0.993899036676548,0.999999999992967,"Liver","Heat"
"GO:0002684","positive regulation of immune system process",4,44,-27.2636363636364,"down",0.417913999117219,0.999999999992967,"Liver","Heat"
"GO:0090304","nucleic acid metabolic process",4,507,81.9557281525736,"down",0.973976871779485,0.999999999992967,"Liver","Heat"
"GO:0006139","nucleobase-containing compound metabolic process",4,603,34.7063236959332,"down",0.810512455076179,0.999999999992967,"Liver","Heat"
"GO:0006259","DNA metabolic process",5,175,13.5628591663294,"down",0.57969727307733,0.999999999992967,"Liver","Heat"
"GO:0045595","regulation of cell differentiation",4,44,46.4773496385171,"down",0.638148767996853,0.999999999992967,"Liver","Heat"
"GO:0043069","negative regulation of programmed cell death",5,36,354.168101023737,"down",0.992645794410058,0.999999999992967,"Liver","Heat"
"GO:0046486","glycerolipid metabolic process",5,36,183.367814152323,"down",0.896717772198587,0.999999999992967,"Liver","Heat"
"GO:2000145","regulation of cell motility",4,45,84.0613405551794,"down",0.74099863350043,0.999999999992967,"Liver","Heat"
"GO:0006650","glycerophospholipid metabolic process",6,33,135.092574429392,"down",0.813644985939846,0.999999999992967,"Liver","Heat"
"GO:0006644","phospholipid metabolic process",5,37,121.225340803329,"down",0.801342621744003,0.999999999992967,"Liver","Heat"
"GO:0023057","negative regulation of signaling",4,54,298.334779601333,"down",0.993947316776496,0.999999999992967,"Liver","Heat"
"GO:0009968","negative regulation of signal transduction",5,54,298.334779601333,"down",0.993947316776496,0.999999999992967,"Liver","Heat"
"GO:0048585","negative regulation of response to stimulus",4,66,290.142846811105,"down",0.996450728190433,0.999999999992967,"Liver","Heat"
"GO:0008285","negative regulation of cell population proliferation",5,41,331.21098632893,"down",0.99250396987867,0.999999999992967,"Liver","Heat"
"GO:0006281","DNA repair",5,79,113.938078723773,"down",0.875775167591347,0.999999999992967,"Liver","Heat"
"GO:0006310","DNA recombination",6,39,36.1106202356202,"down",0.602118684572917,0.999999999992967,"Liver","Heat"
"GO:0006417","regulation of translation",7,37,320.056791430188,"down",0.987276961771313,0.999999999992967,"Liver","Heat"
"GO:0051128","regulation of cellular component organization",4,129,18.201531480431,"down",0.592356632514277,0.999999999992967,"Liver","Heat"
"GO:0010557","positive regulation of macromolecule biosynthetic process",7,108,399.517038830598,"down",0.999998748773889,0.999999999992967,"Liver","Heat"
"GO:0009893","positive regulation of metabolic process",5,165,276.093220846432,"down",0.999965771675974,0.999999999992967,"Liver","Heat"
"GO:0009891","positive regulation of biosynthetic process",6,111,393.445209752689,"down",0.999998685698961,0.999999999992967,"Liver","Heat"
"GO:0051247","positive regulation of protein metabolic process",7,61,146.638378957471,"down",0.904772194682225,0.999999999992967,"Liver","Heat"
"GO:0010604","positive regulation of macromolecule metabolic process",6,151,285.549643295632,"down",0.99996077838801,0.999999999992967,"Liver","Heat"
"GO:0051246","regulation of protein metabolic process",6,172,95.9013396566334,"down",0.920778174247834,0.999999999992967,"Liver","Heat"
"GO:0010638","positive regulation of organelle organization",6,33,-14.4008868182839,"down",0.462192195474758,0.999999999992967,"Liver","Heat"
"GO:0033043","regulation of organelle organization",5,84,-5.26656048354175,"down",0.478110984547353,0.999999999992967,"Liver","Heat"
"GO:0042127","regulation of cell population proliferation",4,76,335.340223634694,"down",0.999570825775836,0.999999999992967,"Liver","Heat"
"GO:0007264","small GTPase-mediated signal transduction",5,41,207.915631854087,"down",0.93662757007394,0.999999999992967,"Liver","Heat"
"GO:0007167","enzyme-linked receptor protein signaling pathway",4,32,424.877285557802,"down",0.99711879661591,0.999999999992967,"Liver","Heat"
"GO:0051726","regulation of cell cycle",4,85,95.4342847914731,"down",0.841756897033789,0.999999999992967,"Liver","Heat"
"GO:0009966","regulation of signal transduction",4,208,98.1227537689826,"down",0.942566548178277,0.999999999992967,"Liver","Heat"
"GO:0010646","regulation of cell communication",4,217,119.901579276918,"down",0.975275414078484,0.999999999992967,"Liver","Heat"
"GO:0042981","regulation of apoptotic process",5,78,213.65956512961,"down",0.98425445507712,0.999999999992967,"Liver","Heat"
"GO:0043067","regulation of programmed cell death",4,78,213.65956512961,"down",0.98425445507712,0.999999999992967,"Liver","Heat"
"GO:0048523","negative regulation of cellular process",4,318,125.717266156672,"down",0.992817988879526,0.999999999992967,"Liver","Heat"
"GO:0044283","small molecule biosynthetic process",4,56,-2.0562533372165,"down",0.493008325429721,0.999999999992967,"Liver","Heat"
"GO:0032787","monocarboxylic acid metabolic process",7,46,-13.1362726188549,"down",0.459371714974329,0.999999999992967,"Liver","Heat"
"GO:0141124","intracellular signaling cassette",4,64,191.68438032368,"down",0.960119435686736,0.999999999992967,"Liver","Heat"
"GO:0000375","RNA splicing, via transesterification reactions",6,31,268.158997043735,"down",0.956871165004246,0.999999999992967,"Liver","Heat"
"GO:0006397","mRNA processing",5,64,156.256457623509,"down",0.923391698205429,0.999999999992967,"Liver","Heat"
"GO:0000398","mRNA splicing, via spliceosome",6,31,268.158997043735,"down",0.956871165004246,0.999999999992967,"Liver","Heat"
"GO:0016071","mRNA metabolic process",6,83,152.485224850017,"down",0.943185719830781,0.999999999992967,"Liver","Heat"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",7,31,268.158997043735,"down",0.956871165004246,0.999999999992967,"Liver","Heat"
"GO:0008380","RNA splicing",5,52,180.338447182271,"down",0.93173936924859,0.999999999992967,"Liver","Heat"
"GO:0006396","RNA processing",4,170,42.590751252781,"down",0.733335827405678,0.999999999992967,"Liver","Heat"
"GO:0018193","peptidyl-amino acid modification",6,76,107.527571708951,"down",0.857434180430119,0.999999999992967,"Liver","Heat"
"GO:0009890","negative regulation of biosynthetic process",6,125,243.351006263048,"down",0.998951164822507,0.999999999992967,"Liver","Heat"
"GO:0009892","negative regulation of metabolic process",5,191,83.6913847496307,"down",0.901925216098991,0.999999999992967,"Liver","Heat"
"GO:0051253","negative regulation of RNA metabolic process",7,71,272.565544908797,"down",0.995615119373408,0.999999999992967,"Liver","Heat"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",6,80,234.505566974991,"down",0.991573632009229,0.999999999992967,"Liver","Heat"
"GO:1902533","positive regulation of intracellular signal transduction",6,35,-16.738201272412,"down",0.45477931967893,0.999999999992967,"Liver","Heat"
"GO:0009967","positive regulation of signal transduction",5,59,28.5273261847112,"down",0.598952763063201,0.999999999992967,"Liver","Heat"
"GO:0010647","positive regulation of cell communication",5,62,25.741853108834,"down",0.591625679984124,0.999999999992967,"Liver","Heat"
"GO:0030001","metal ion transport",6,58,10.1444676335755,"down",0.535234228057443,0.999999999992967,"Liver","Heat"
"GO:0016311","dephosphorylation",5,76,83.6190557646253,"down",0.79707481535139,0.999999999992967,"Liver","Heat"
"GO:0043085","positive regulation of catalytic activity",4,109,19.3548363544014,"down",0.590622222079767,0.999999999992967,"Liver","Heat"
"GO:1901701","cellular response to oxygen-containing compound",4,34,7.64550143834936,"down",0.520453850963428,0.999999999992967,"Liver","Heat"
"GO:0009894","regulation of catabolic process",5,50,183.356968463886,"down",0.931214940572645,0.999999999992967,"Liver","Heat"
"GO:0007346","regulation of mitotic cell cycle",5,33,78.2243915895297,"down",0.697144840497256,0.999999999992967,"Liver","Heat"
"GO:0051174","regulation of phosphorus metabolic process",5,73,112.772441689529,"down",0.864162571320648,0.999999999992967,"Liver","Heat"
"GO:0051338","regulation of transferase activity",4,49,146.22588723625,"down",0.879504414020141,0.999999999992967,"Liver","Heat"
"GO:0032880","regulation of protein localization",4,39,67.9866857241859,"down",0.686954117144436,0.999999999992967,"Liver","Heat"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",6,93,369.867567287555,"down",0.999974937570572,0.999999999992967,"Liver","Heat"
"GO:0051056","regulation of small GTPase mediated signal transduction",6,66,16.0811765799833,"down",0.559334583697506,0.999999999992967,"Liver","Heat"
"GO:1902531","regulation of intracellular signal transduction",5,137,63.5834442761175,"down",0.799458789820669,0.999999999992967,"Liver","Heat"
"GO:0051254","positive regulation of RNA metabolic process",7,87,365.215469874953,"down",0.999947064145011,0.999999999992967,"Liver","Heat"
"GO:0010564","regulation of cell cycle process",5,40,109.282587022643,"down",0.78610264841723,0.999999999992967,"Liver","Heat"
"GO:0051050","positive regulation of transport",4,33,19.4258771123236,"down",0.551031644219149,0.999999999992967,"Liver","Heat"
"GO:0051049","regulation of transport",4,61,167.672778403955,"down",0.932806408981861,0.999999999992967,"Liver","Heat"
"GO:0010562","positive regulation of phosphorus metabolic process",6,37,116.792269649798,"down",0.792600432054562,0.999999999992967,"Liver","Heat"
"GO:0045937","positive regulation of phosphate metabolic process",7,37,116.792269649798,"down",0.792600432054562,0.999999999992967,"Liver","Heat"
"GO:0045859","regulation of protein kinase activity",6,41,158.706294628869,"down",0.878124374932488,0.999999999992967,"Liver","Heat"
"GO:0019220","regulation of phosphate metabolic process",6,73,112.772441689529,"down",0.864162571320648,0.999999999992967,"Liver","Heat"
"GO:0031399","regulation of protein modification process",7,74,155.637639177639,"down",0.93663140770079,0.999999999992967,"Liver","Heat"
"GO:0051129","negative regulation of cellular component organization",5,35,19.108723732408,"down",0.551674574080312,0.999999999992967,"Liver","Heat"
"GO:0006470","protein dephosphorylation",6,60,92.8577747533175,"down",0.794577454351049,0.999999999992967,"Liver","Heat"
"GO:0023056","positive regulation of signaling",4,62,25.741853108834,"down",0.591625679984124,0.999999999992967,"Liver","Heat"
"GO:0006974","DNA damage response",4,94,132.658003442341,"down",0.928126897870265,0.999999999992967,"Liver","Heat"
"GO:0010648","negative regulation of cell communication",5,54,298.334779601333,"down",0.993947316776496,0.999999999992967,"Liver","Heat"
"GO:0043549","regulation of kinase activity",5,44,90.0022919550838,"down",0.753167456658816,0.999999999992967,"Liver","Heat"
"GO:0035335","peptidyl-tyrosine dephosphorylation",7,36,-2.55848989387641,"down",0.493008838508601,0.999999999992967,"Liver","Heat"
"GO:0042325","regulation of phosphorylation",7,64,117.539597529813,"down",0.858675654277813,0.999999999992967,"Liver","Heat"
"GO:0051094","positive regulation of developmental process",4,38,193.664427025009,"down",0.914668219990831,0.999999999992967,"Liver","Heat"
"GO:0030163","protein catabolic process",5,32,159.577730030334,"down",0.850145313358681,0.999999999992967,"Liver","Heat"
"GO:0071897","DNA biosynthetic process",6,51,-4.3484582435417,"down",0.485849903432718,0.999999999992967,"Liver","Heat"
"GO:0008610","lipid biosynthetic process",4,44,109.677318874019,"down",0.797889294674211,0.999999999992967,"Liver","Heat"
"GO:0051603","proteolysis involved in protein catabolic process",6,84,265.103957363391,"down",0.99716736467647,0.999999999992967,"Liver","Heat"
"GO:0043632","modification-dependent macromolecule catabolic process",5,72,351.992298713131,"down",0.999672546028889,0.999999999992967,"Liver","Heat"
"GO:0019941","modification-dependent protein catabolic process",6,72,351.992298713131,"down",0.999672546028889,0.999999999992967,"Liver","Heat"
"GO:0009057","macromolecule catabolic process",4,117,174.60680795032,"down",0.983753209008997,0.999999999992967,"Liver","Heat"
"GO:0006511","ubiquitin-dependent protein catabolic process",7,72,351.992298713131,"down",0.999672546028889,0.999999999992967,"Liver","Heat"
"GO:0030155","regulation of cell adhesion",4,36,0,"down",0.500038627178723,0.999999999992967,"Liver","Heat"
"GO:0006412","translation",5,162,451.747614824877,"up",9.02311889644399e-07,0.000250842705321143,"Testis","Cold"
"GO:0009059","macromolecule biosynthetic process",4,506,224.440648565621,"up",3.11225872191802e-05,0.00432603962346604,"Testis","Cold"
"GO:1901137","carbohydrate derivative biosynthetic process",4,77,492.265633145214,"up",0.000144347591702871,0.0133762101644661,"Testis","Cold"
"GO:0120031","plasma membrane bounded cell projection assembly",6,71,-499.570866072712,"down",0.000203556666116038,0.0188629177267529,"Testis","Cold"
"GO:0022607","cellular component assembly",4,339,-237.421355232585,"down",0.000194916538343522,0.0188629177267529,"Testis","Cold"
"GO:0030031","cell projection assembly",5,73,-492.834869240349,"down",0.000203377839930406,0.0188629177267529,"Testis","Cold"
"GO:0006996","organelle organization",4,384,-189.748183270339,"down",0.0013552529523313,0.0941900801870255,"Testis","Cold"
"GO:0044283","small molecule biosynthetic process",4,55,467.111800374186,"up",0.00177689997678446,0.12349454838652,"Testis","Cold"
"GO:0060271","cilium assembly",6,59,-432.50483149707,"down",0.00260034526832659,0.144579196918958,"Testis","Cold"
"GO:0006338","chromatin remodeling",5,56,-423.443452380953,"down",0.00383438042891787,0.177659626539861,"Testis","Cold"
"GO:0044782","cilium organization",5,62,-393.516593753505,"down",0.00458967755346103,0.182275765694595,"Testis","Cold"
"GO:0007264","small GTPase-mediated signal transduction",5,65,-345.297998049676,"down",0.00964587011354164,0.243777444687689,"Testis","Cold"
"GO:0070925","organelle assembly",5,106,-284.102498981265,"down",0.0072241365256782,0.243777444687689,"Testis","Cold"
"GO:0051253","negative regulation of RNA metabolic process",7,87,-300.545576249616,"down",0.00939365648942674,0.243777444687689,"Testis","Cold"
"GO:0030705","cytoskeleton-dependent intracellular transport",4,32,-501.11008382643,"down",0.00837170140590846,0.243777444687689,"Testis","Cold"
"GO:0048232","male gamete generation",4,41,-414.9544076612,"down",0.01255062183265,0.290756072456391,"Testis","Cold"
"GO:0051276","chromosome organization",5,70,-308.089795918367,"down",0.0151872893895714,0.324774342330834,"Testis","Cold"
"GO:0043413","macromolecule glycosylation",4,35,-378.368023686158,"down",0.0294868938762542,0.409867824879934,"Testis","Cold"
"GO:0050776","regulation of immune response",4,46,-355.742099262096,"down",0.0210421761611289,0.409867824879934,"Testis","Cold"
"GO:0120036","plasma membrane bounded cell projection organization",5,108,-223.654038712079,"down",0.026002861743686,0.409867824879934,"Testis","Cold"
"GO:0006486","protein glycosylation",5,35,-378.368023686158,"down",0.0294868938762542,0.409867824879934,"Testis","Cold"
"GO:0009890","negative regulation of biosynthetic process",6,150,-190.866761469443,"down",0.0259528979458477,0.409867824879934,"Testis","Cold"
"GO:0010558","negative regulation of macromolecule biosynthetic process",7,145,-190.737820843573,"down",0.0279919548703802,0.409867824879934,"Testis","Cold"
"GO:0006468","protein phosphorylation",6,292,-142.421232876713,"down",0.023461969369702,0.409867824879934,"Testis","Cold"
"GO:0051056","regulation of small GTPase mediated signal transduction",6,81,-242.237997085348,"down",0.0337185347218044,0.446369173936267,"Testis","Cold"
"GO:0071824","protein-DNA complex organization",5,33,-341.712991817061,"down",0.0488202525976904,0.448633101287423,"Testis","Cold"
"GO:0048522","positive regulation of cellular process",4,398,-106.780357069902,"down",0.043191626758778,0.448633101287423,"Testis","Cold"
"GO:0010646","regulation of cell communication",4,299,-112.374705515261,"down",0.0564825846944597,0.448633101287423,"Testis","Cold"
"GO:0035023","regulation of Rho protein signal transduction",7,48,-272.912788778878,"down",0.0556320216835816,0.448633101287423,"Testis","Cold"
"GO:0051050","positive regulation of transport",4,45,-283.329958501663,"down",0.0546422335586585,0.448633101287423,"Testis","Cold"
"GO:0016310","phosphorylation",5,462,-100.663106520249,"down",0.0421271238879929,0.448633101287423,"Testis","Cold"
"GO:0044089","positive regulation of cellular component biogenesis",5,34,-336.949476189094,"down",0.0486920055275977,0.448633101287423,"Testis","Cold"
"GO:2000145","regulation of cell motility",4,62,-249.067769177764,"down",0.0495790653205301,0.448633101287423,"Testis","Cold"
"GO:0050778","positive regulation of immune response",5,37,-328.991173350591,"down",0.045725401209845,0.448633101287423,"Testis","Cold"
"GO:0010605","negative regulation of macromolecule metabolic process",6,216,-132.562131734007,"down",0.0540834795455618,0.448633101287423,"Testis","Cold"
"GO:0006325","chromatin organization",4,69,-242.285102285881,"down",0.0454464341105117,0.448633101287423,"Testis","Cold"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",6,97,-215.505257964441,"down",0.0377983550566423,0.448633101287423,"Testis","Cold"
"GO:0043933","protein-containing complex organization",4,197,-140.152396458312,"down",0.0519721862535004,0.448633101287423,"Testis","Cold"
"GO:0051241","negative regulation of multicellular organismal process",4,53,-261.570447265671,"down",0.0544794827578719,0.448633101287423,"Testis","Cold"
"GO:0044087","regulation of cellular component biogenesis",4,79,-198.784519640934,"down",0.0691143108253753,0.478031976805762,"Testis","Cold"
"GO:0030030","cell projection organization",4,123,-162.725359087134,"down",0.066049427204061,0.478031976805762,"Testis","Cold"
"GO:0065004","protein-DNA complex assembly",6,30,-320.183012978479,"down",0.0693904176037587,0.478031976805762,"Testis","Cold"
"GO:0030155","regulation of cell adhesion",4,49,-258.868178120468,"down",0.0634992645958187,0.478031976805762,"Testis","Cold"
"GO:0009892","negative regulation of metabolic process",5,233,-117.21286328997,"down",0.0705011188814253,0.478031976805762,"Testis","Cold"
"GO:0009966","regulation of signal transduction",4,284,-107.54907362154,"down",0.0692603190893601,0.478031976805762,"Testis","Cold"
"GO:0009152","purine ribonucleotide biosynthetic process",6,33,379.289048312969,"up",0.0329904054383483,0.478130561141986,"Testis","Cold"
"GO:0055086","nucleobase-containing small molecule metabolic process",4,117,210.349331800855,"up",0.0287187106540854,0.478130561141986,"Testis","Cold"
"GO:0006399","tRNA metabolic process",6,73,244.091656288916,"up",0.0399626197517996,0.478130561141986,"Testis","Cold"
"GO:0006278","RNA-templated DNA biosynthetic process",7,72,298.401435922975,"up",0.01673907026145,0.478130561141986,"Testis","Cold"
"GO:0006915","apoptotic process",4,40,336.315760869565,"up",0.0364626821347816,0.478130561141986,"Testis","Cold"
"GO:0022618","protein-RNA complex assembly",6,46,304.007787793387,"up",0.0411874307266027,0.478130561141986,"Testis","Cold"
"GO:1901293","nucleoside phosphate biosynthetic process",5,67,275.993526523067,"up",0.0288289408128082,0.478130561141986,"Testis","Cold"
"GO:0072522","purine-containing compound biosynthetic process",4,45,381.679237090169,"up",0.0154902750510987,0.478130561141986,"Testis","Cold"
"GO:0006139","nucleobase-containing compound metabolic process",4,839,102.26257423665,"up",0.0126306224384211,0.478130561141986,"Testis","Cold"
"GO:0006753","nucleoside phosphate metabolic process",5,115,198.322511736832,"up",0.0378332238712493,0.478130561141986,"Testis","Cold"
"GO:0006520","amino acid metabolic process",4,80,246.192864271457,"up",0.032349736753904,0.478130561141986,"Testis","Cold"
"GO:0046390","ribose phosphate biosynthetic process",5,36,394.05347153669,"up",0.023058041130924,0.478130561141986,"Testis","Cold"
"GO:0009260","ribonucleotide biosynthetic process",6,36,394.05347153669,"up",0.023058041130924,0.478130561141986,"Testis","Cold"
"GO:0016053","organic acid biosynthetic process",5,32,410.211045364892,"up",0.0250956664890118,0.478130561141986,"Testis","Cold"
"GO:0046394","carboxylic acid biosynthetic process",6,32,410.211045364892,"up",0.0250956664890118,0.478130561141986,"Testis","Cold"
"GO:0071826","protein-RNA complex organization",5,46,304.007787793387,"up",0.0411874307266027,0.478130561141986,"Testis","Cold"
"GO:0006164","purine nucleotide biosynthetic process",5,38,358.277738791423,"up",0.0312669465409361,0.478130561141986,"Testis","Cold"
"GO:0090304","nucleic acid metabolic process",4,715,84.3595645386335,"up",0.041277458515855,0.478130561141986,"Testis","Cold"
"GO:0090407","organophosphate biosynthetic process",4,104,211.663635310473,"up",0.0355027385520696,0.478130561141986,"Testis","Cold"
"GO:0019637","organophosphate metabolic process",4,186,159.96085823096,"up",0.0354722862216644,0.478130561141986,"Testis","Cold"
"GO:0045787","positive regulation of cell cycle",5,38,-279.891202079272,"down",0.07283642265598,0.48210774996101,"Testis","Cold"
"GO:0015074","DNA integration",6,37,-280.798227998425,"down",0.0748568189526866,0.483958038810393,"Testis","Cold"
"GO:1901605","alpha-amino acid metabolic process",5,31,342.191671901214,"up",0.0539105770519431,0.486064415790335,"Testis","Cold"
"GO:0071897","DNA biosynthetic process",6,92,210.392468555512,"up",0.045473099859049,0.486064415790335,"Testis","Cold"
"GO:0009117","nucleotide metabolic process",6,92,203.87069678374,"up",0.0507081326036221,0.486064415790335,"Testis","Cold"
"GO:0008033","tRNA processing",5,35,322.316703676289,"up",0.0538483359806211,0.486064415790335,"Testis","Cold"
"GO:0006163","purine nucleotide metabolic process",4,67,236.02503275713,"up",0.0522542850331031,0.486064415790335,"Testis","Cold"
"GO:0034654","nucleobase-containing compound biosynthetic process",4,365,103.927155519742,"up",0.0542014276600733,0.486064415790335,"Testis","Cold"
"GO:0046034","ATP metabolic process",6,37,316.799749144355,"up",0.0520549995320747,0.486064415790335,"Testis","Cold"
"GO:0036211","protein modification process",5,674,-68.5382184372606,"down",0.084145314515115,0.51232409977001,"Testis","Cold"
"GO:0030334","regulation of cell migration",5,59,-209.833503708285,"down",0.0876026558175265,0.51232409977001,"Testis","Cold"
"GO:0141124","intracellular signaling cassette",4,97,-165.530805136299,"down",0.0861609863793356,0.51232409977001,"Testis","Cold"
"GO:0097435","supramolecular fiber organization",4,76,-182.980741984573,"down",0.0903017298155774,0.51232409977001,"Testis","Cold"
"GO:0007015","actin filament organization",5,52,-221.315163528246,"down",0.0895536519535928,0.51232409977001,"Testis","Cold"
"GO:0009891","positive regulation of biosynthetic process",6,144,-134.120224814064,"down",0.09022365457012,0.51232409977001,"Testis","Cold"
"GO:0010557","positive regulation of macromolecule biosynthetic process",7,141,-132.311819552331,"down",0.0954401572160758,0.520242425609198,"Testis","Cold"
"GO:0065003","protein-containing complex assembly",5,177,-119.587436276358,"down",0.0936699804860378,0.520242425609198,"Testis","Cold"
"GO:0046488","phosphatidylinositol metabolic process",7,34,313.964189326446,"up",0.061223208958051,0.520282458674133,"Testis","Cold"
"GO:0009165","nucleotide biosynthetic process",6,56,244.600694444444,"up",0.0617601479721094,0.520282458674133,"Testis","Cold"
